line,start_time,end_time,text
196,"00:11:54,991","00:11:56,224",You were saying?
197,"00:11:56,358","00:11:58,627","What this team
really needs is a..."
198,"00:11:59,695","00:12:00,829",coordinator.
199,"00:12:00,964","00:12:02,731","- A coordinator?
- Exactly."
200,"00:12:02,864","00:12:06,868","Someone to remain behind
in case of emergencies."
201,"00:12:08,270","00:12:09,906",And since I'm an expert
202,"00:12:10,039","00:12:11,607","at reading messenger mugs,"
203,"00:12:11,740","00:12:14,978","I'll be able to send supplies
or help when it's needed."
204,"00:12:15,611","00:12:17,880","There will be no help, Peanut."
205,"00:12:18,014","00:12:19,748",No help?
206,"00:12:19,882","00:12:22,651","No one must ever know
about this."
207,"00:12:22,784","00:12:25,621","The citizens of Goola will
panic just like before"
208,"00:12:25,754","00:12:28,190","if they really knew
how bad things are."
209,"00:12:28,323","00:12:31,126","- Very, very, very sensible.
- Glad you agree."
210,"00:12:31,259","00:12:33,228",I'm a sensible fella.
211,"00:12:34,162","00:12:35,631",Don't miss your bubble.
212,"00:12:48,176","00:12:49,879","Hey, buddy."
213,"00:12:50,013","00:12:51,881","Thanks for that tip back there,
you made me look great."
214,"00:12:52,015","00:12:54,083","- Anything to help, sir.
- You mean that?"
215,"00:12:54,216","00:12:55,350","Sure, I do."
216,"00:12:55,484","00:12:56,953",You're all going to be heroes.
217,"00:12:57,086","00:12:59,588","In that case, throw
that wrench in the machine."
218,"00:12:59,721","00:13:01,090","- Throw the wrench?
- Do it!"
219,"00:13:01,223","00:13:02,959","- In the machine?
- Go on."
220,"00:13:03,092","00:13:04,593","- That's sabotage.
- That's an order."
221,"00:13:04,961","00:13:07,729",Uh-uh!
222,"00:13:07,863","00:13:10,365","You really had me going, sir,
that's a funny one."
223,"00:13:10,499","00:13:11,833","- Give me the wrench.
- Peanut!"
224,"00:13:11,968","00:13:14,202","- What's the matter?
- I don't do bubbles."
225,"00:13:14,336","00:13:16,605","Unless they're tiny
and in champagne."
226,"00:13:16,738","00:13:20,308","Let's face it, I'm just not
the monkey for this mission."
227,"00:13:20,442","00:13:22,344",Normally I'd agree with you.
228,"00:13:22,477","00:13:23,845","You should always trust
your better judgment."
229,"00:13:23,980","00:13:25,148",But I would be wrong.
