line,start_time,end_time,text
182,"00:12:51,896","00:12:53,398","Samir, what happened?"
183,"00:12:53,481","00:12:55,400",What?
184,"00:12:55,483","00:12:57,819","I can't hear you.
What are you saying?"
185,"00:13:00,321","00:13:02,699","Don't move! Unless you want
to join your mate."
186,"00:13:02,782","00:13:05,576",Stay where you are!
187,"00:13:05,660","00:13:08,121","Oh, hey. Oh, hey. Hey..."
188,"00:13:12,542","00:13:13,862","""Turn back."""
189,"00:13:16,087","00:13:18,131","That's what it says, no?"
190,"00:13:18,214","00:13:19,716",Yes.
191,"00:13:19,799","00:13:20,883",Where is Samir?
192,"00:13:22,218","00:13:25,722","Claustrophobic.
Needed some air."
193,"00:13:25,805","00:13:27,724","- Is this the way to the crown?
- I think so."
194,"00:13:42,238","00:13:43,489",It's a tomb.
195,"00:13:49,495","00:13:51,622","""Speak not his power,"
196,"00:13:51,706","00:13:54,208","so he may suffer
a dreamless sleep"
197,"00:13:54,292","00:13:56,252","for all eternity."" Teth Adam."
198,"00:13:56,335","00:13:59,172","The slave who became champion
and defeated the king."
199,"00:13:59,255","00:14:00,590",The legend was true.
200,"00:14:00,673","00:14:04,844","Kahndaq...
Really did have a hero once."
201,"00:14:04,927","00:14:07,638","If he was such a hero,
why'd they Bury him down here?"
202,"00:14:32,497","00:14:33,873",The crown.
203,"00:15:18,209","00:15:19,669",It's over.
204,"00:15:19,752","00:15:22,255","Now, give me the crown."
205,"00:15:22,338","00:15:23,714","Run, addy! Run!"
206,"00:15:27,093","00:15:28,779",Hold fire!
207,"00:15:28,803","00:15:31,264",Don't hit the crown! Get her!
208,"00:15:33,766","00:15:35,828","- Go! Move.
- Circle around!"
209,"00:15:35,852","00:15:37,562",Get down!
210,"00:15:42,900","00:15:45,987",Say goodbye to your brother.
211,"00:15:46,070","00:15:48,072",In five...
212,"00:15:48,156","00:15:49,782",Four...
213,"00:15:49,866","00:15:50,866",Three...
214,"00:15:51,284","00:15:52,284",Two...
215,"00:15:53,244","00:15:54,287",One...
216,"00:15:54,370","00:15:56,581",I'm over here.
217,"00:15:56,664","00:15:59,375",One? You let them get to one?
218,"00:16:16,267","00:16:17,852",Any last words?
219,"00:16:20,563","00:16:22,023",Please tell my son...
220,"00:16:26,319","00:16:27,820","""Mightiest of mortals,"
221,"00:16:28,988","00:16:30,489","god of gods,"
222,"00:16:30,573","00:16:33,409","- six immortal elders by name...""
- What?"
223,"00:16:33,492","00:16:35,745","""Shazam!"""
224,"00:16:46,672","00:16:48,633",Who the hell is that?
225,"00:16:48,716","00:16:51,052","You wouldn't believe me
if I told you."
226,"00:17:08,819","00:17:10,238",Check him out.
227,"00:17:10,321","00:17:11,739",Boss say you go.
228,"00:17:11,822","00:17:13,115",Chief say your turn.
229,"00:17:26,045","00:17:28,256","Hey, amigo.
Let me see your hands."
230,"00:17:53,531","00:17:54,657",Open fire!
