line,start_time,end_time,text
214,"00:22:25,080","00:22:27,469","- No. Just delete them for me.
- Consent?"
215,"00:22:27,560","00:22:28,959","My name is Major Mira Killian,"
216,"00:22:29,040","00:22:31,429","and I give my consent
to delete this data."
217,"00:22:32,200","00:22:33,269",It's done.
218,"00:22:33,800","00:22:35,677","- No big deal.
- What are they?"
219,"00:22:36,920","00:22:39,718","Sensory echoes from
your mind. Shadows."
220,"00:22:39,800","00:22:40,949",Can't be sure.
221,"00:22:41,200","00:22:43,000","How do you know
what's a glitch and what's me?"
222,"00:22:43,280","00:22:45,953","The glitches have
a different texture"
223,"00:22:46,280","00:22:48,191",to the rest of your code.
224,"00:22:50,600","00:22:52,192",I can see everything.
225,"00:22:53,640","00:22:56,791","All of your thoughts,
your decisions."
226,"00:22:57,400","00:22:59,072",I guess privacy is just for humans.
227,"00:22:59,160","00:23:00,832",You are human.
228,"00:23:02,400","00:23:04,197",People see you as human.
229,"00:23:04,400","00:23:06,868",Everyone around me seems to fit.
230,"00:23:07,200","00:23:10,636","They seem connected
to something, something I am"
231,"00:23:11,160","00:23:12,479",not.
232,"00:23:14,400","00:23:15,469",It's like I have no past.
233,"00:23:15,560","00:23:16,959",Of course you have a past.
234,"00:23:17,160","00:23:19,176","And with time you'll feel
more and more connected to it,"
235,"00:23:19,200","00:23:20,553",and to them.
236,"00:23:24,280","00:23:25,429","Open and close, please."
237,"00:23:35,080","00:23:38,516","We cling to memories
as if they define us,"
238,"00:23:39,800","00:23:41,279",but they really don't.
239,"00:23:42,640","00:23:45,108",What we do is what defines us.
240,"00:23:47,760","00:23:50,320",You are entering a Hanka secure area.
241,"00:23:50,400","00:23:51,992",Authorized personnel only.
242,"00:23:52,560","00:23:55,711","Please disable
communication enhancements."
243,"00:23:56,000","00:23:57,149",I'm busy.
244,"00:23:57,240","00:23:59,629","Dr. Dahlin!
Are you finished yet?"
245,"00:24:00,320","00:24:02,356","If you hadn't riddled
the geisha with bullets,"
246,"00:24:02,440","00:24:03,589",this would be much easier.
247,"00:24:03,680","00:24:06,035","- I didn't shoot her.
- I did."
248,"00:24:06,200","00:24:09,192",This is gonna take days.
249,"00:24:09,960","00:24:12,428","I need to run hundreds
of potential simulations."
250,"00:24:12,520","00:24:13,520",We don't have the time.
251,"00:24:17,120","00:24:19,315",She was a Hanka companion bot.
252,"00:24:20,880","00:24:23,553","But she was reprogramed
for cerebral hacking."
253,"00:24:24,760","00:24:26,432",What was on her drives?
254,"00:24:26,600","00:24:27,600",Nothing.
255,"00:24:28,080","00:24:29,911","The data was destroyed
as it was transmitted."
256,"00:24:30,880","00:24:32,871",No sign what she was after.
257,"00:24:33,320","00:24:35,390",The hardware was vandalized.
258,"00:24:36,040","00:24:37,792",They ripped her up!
259,"00:24:38,240","00:24:39,559",Then I have to do a Deep Dive.
260,"00:24:40,720","00:24:43,234","You can't encrypt
during a Deep Dive."
261,"00:24:43,400","00:24:44,719",I know.
262,"00:24:46,240","00:24:48,196",They could have left traps in her.
263,"00:24:48,280","00:24:50,714",Mag pulses. Viruses.
264,"00:24:50,920","00:24:52,069",She's right.
265,"00:24:52,800","00:24:55,360","You'll be exposing your mind
to whoever hacked her."
266,"00:24:55,560","00:24:56,879",You'll be wide open.
267,"00:25:00,160","00:25:02,116","I have to get
inside her memory."
268,"00:25:02,320","00:25:04,038",It's the fastest way to find Kuze.
269,"00:25:10,320","00:25:11,912",It's too dangerous.
270,"00:25:12,120","00:25:14,315",And highly irresponsible.
271,"00:25:19,520","00:25:20,839",Are you sure?
272,"00:25:21,720","00:25:23,676","You see any bad code
headed my way, pull me out."
273,"00:25:27,440","00:25:28,720","How come you're
the one sweating?"
274,"00:25:37,640","00:25:38,640",Run it.
275,"00:25:47,480","00:25:49,630","Cyber-mind
connection to the Major"
276,"00:25:49,720","00:25:51,790",now active and unencrypted.
277,"00:25:54,120","00:25:56,111","Consent required
for data download."
278,"00:25:56,320","00:25:59,471","My name is Major Mira Killian,
and I give my consent."
279,"00:26:21,920","00:26:23,840",Thank you.
280,"00:27:40,040","00:27:41,519","Disconnect.
Get her out."
281,"00:27:41,880","00:27:42,880",Get her out!
282,"00:27:42,960","00:27:45,030","I'm trying,
but she's being hacked."
283,"00:27:48,640","00:27:49,914",Get her out now!
284,"00:27:53,480","00:27:54,549",Now!
285,"00:27:55,560","00:27:57,710",Are you okay?
286,"00:28:00,680","00:28:02,193",I know where he is.
