line,start_time,end_time,text
160,"00:11:23,950","00:11:27,930","And also, Don't spray your
chemicals onto my driveway, please."
161,"00:11:28,130","00:11:31,000","Ah, shit. I'm sorry. You wanna
borrow this once I'm done?"
162,"00:11:31,200","00:11:33,486","No, I Don't wanna borrow it.
I Don't wanna spend my afternoon"
163,"00:11:33,510","00:11:35,110","getting your sediment
off of my driveway."
164,"00:11:35,200","00:11:36,450",Just hang a tarp or something.
165,"00:11:36,650","00:11:37,650",Okay.
166,"00:11:42,660","00:11:43,940","Welcome home, Gemma."
167,"00:11:44,140","00:11:46,080","You have six
unanswered voice messages"
168,"00:11:46,280","00:11:47,740",and five tinder notifications.
169,"00:11:47,940","00:11:49,770","Elsie, turn off."
170,"00:11:51,330","00:11:52,360",Sorry about that.
171,"00:11:53,950","00:11:57,130","Okay.
I'm gonna put these bags away."
172,"00:11:58,200","00:12:01,410","And, um, just make yourself
at home. Okay?"
173,"00:12:16,250","00:12:18,560","Oh, those aren't toys, cady."
174,"00:12:18,760","00:12:21,190","I mean... yeah, technically,
yeah, they're toys."
175,"00:12:21,390","00:12:23,360","They're just, um, collectibles."
176,"00:12:23,560","00:12:25,500","So you Don't actually
play with them."
177,"00:12:25,700","00:12:27,400","That probably sounds
really weird."
178,"00:12:27,600","00:12:28,740",Um...
179,"00:12:31,330","00:12:33,790","I'm trying to think
if I have anything..."
180,"00:12:33,990","00:12:37,440","Oh, what happened to the purrpetual
pet I got you for your birthday?"
181,"00:12:39,100","00:12:40,100",It's okay.
182,"00:12:40,720","00:12:42,140",I was just looking.
183,"00:12:47,450","00:12:50,490","I know it doesn't look like
much right now, but, um,"
184,"00:12:51,590","00:12:54,320","we will make it feel
cozy somehow. I promise."
185,"00:12:58,840","00:12:59,840",There.
186,"00:13:08,230","00:13:09,270",Look...
187,"00:13:13,340","00:13:17,240","I know this must be a lot
for you to take in right now."
188,"00:13:17,440","00:13:19,560","I just want you to know
I'm gonna do everything I can"
189,"00:13:19,760","00:13:21,760","to make this place
feel like home."
190,"00:13:22,730","00:13:25,660","And, um, if you need anything,"
191,"00:13:26,900","00:13:28,490",I'm just gonna be down the hall.
192,"00:13:29,840","00:13:31,530",Okay? Really close.
193,"00:13:34,080","00:13:35,810","You're not gonna
read me a story?"
194,"00:13:36,010","00:13:37,120",What's that?
195,"00:13:38,120","00:13:40,190","Mom always
read me a story before bed."
196,"00:13:41,020","00:13:43,340","Oh, um..."
197,"00:13:43,540","00:13:47,480","I Don't... I Don't think I really have
any kids' books here right now, cady."
198,"00:13:47,680","00:13:50,690","Um, but that's okay.
I can download one on my phone."
199,"00:13:51,720","00:13:52,830",That's fine.
200,"00:13:53,860","00:13:55,210",It's just...
201,"00:13:55,410","00:13:56,420",Oh.
202,"00:13:58,490","00:13:59,900",I just have to update the app.
203,"00:14:51,920","00:14:54,960","I can't believe this is happening.
I'm not equipped to handle this."
204,"00:14:55,160","00:14:56,890","I Don't even take care
of my own plants."
205,"00:14:57,090","00:14:59,000","Have you heard from
Ryan's parents?"
206,"00:14:59,200","00:15:01,766","Yeah, they called and offered to
help, but, like, they live in Florida."
207,"00:15:01,790","00:15:03,836","They're kind of weird.
I Don't know what their deal is."
208,"00:15:03,860","00:15:06,580","I'm just trying to figure out a
way to do this without getting fired."
209,"00:15:06,660","00:15:08,840","David's gonna shit blood
if I ask for more time off."
210,"00:15:09,040","00:15:12,150","Yeah, I know. But, Jesus,
gem, you just lost your sister."
211,"00:15:12,350","00:15:14,880","And we spent $100,000
of company funds"
212,"00:15:15,080","00:15:17,160","on a product
that he didn't even ask for."
213,"00:15:17,360","00:15:20,300","If we Don't get this petz prototype
to him soon, he's going to sue us."
214,"00:15:20,500","00:15:23,960","Okay, I Don't think you can be
worrying about work right now, gem."
215,"00:15:24,160","00:15:26,230","Right now, I think
you just need to focus on cady."
216,"00:15:26,430","00:15:27,750",What...
217,"00:15:27,950","00:15:28,950",Hold on.
218,"00:15:32,440","00:15:33,440",Hi.
219,"00:15:33,580","00:15:34,760",Hi.
220,"00:15:36,240","00:15:37,760",I'm Lydia.
221,"00:15:38,900","00:15:40,460",Oh! The therapist?
222,"00:15:40,660","00:15:42,380","Sorry, yeah. Please, come in."
223,"00:15:47,220","00:15:49,080",And you must be cady.
224,"00:15:49,280","00:15:51,360","Hi. Look at you,
still in your pajamas."
225,"00:15:51,560","00:15:53,080","Yeah, we were just watching TV."
226,"00:15:53,190","00:15:54,260",I see that.
227,"00:15:58,850","00:16:01,170","So, how does this work?"
228,"00:16:01,370","00:16:03,340","I just need to observe
the two of you together"
229,"00:16:03,540","00:16:05,200","for half an hour,
40 minutes or so."
230,"00:16:05,400","00:16:07,760","Oh. Okay. Doing what, exactly?"
231,"00:16:07,960","00:16:09,200","Oh, just hanging out."
232,"00:16:10,410","00:16:13,040","Maybe playing with some toys
or playing a game."
