line,start_time,end_time,text
296,"00:29:54,379","00:29:55,380",Whoa! I...
297,"00:29:57,966","00:29:59,550",I didn't see you come in.
298,"00:30:04,889","00:30:07,725",Would you say you're a
299,"00:30:08,559","00:30:11,145",typical example of your sex?
300,"00:30:11,771","00:30:13,439",I am
301,"00:30:16,693","00:30:18,403",above average.
302,"00:30:22,031","00:30:23,157",What's that?
303,"00:30:25,076","00:30:26,494",It's a...
304,"00:30:28,538","00:30:29,539",Oh! Um...
305,"00:30:31,749","00:30:33,668",It's a watch.
306,"00:30:34,085","00:30:35,086",A watch?
307,"00:30:35,253","00:30:36,254","Yeah, it's a watch."
308,"00:30:36,421","00:30:37,839",It tells time.
309,"00:30:38,840","00:30:40,842",My father gave it to me.
310,"00:30:42,552","00:30:44,053",It's been through hell and back with him.
311,"00:30:45,513","00:30:48,474","Now it's with me,
and good thing it's still ticking."
312,"00:30:49,517","00:30:50,518",What for?
313,"00:30:52,437","00:30:54,022",Because it tells time.
314,"00:30:55,440","00:30:57,942","When to eat, sleep, wake up, work."
315,"00:30:59,610","00:31:02,488","You let this little thing
tell you what to do?"
316,"00:31:02,655","00:31:04,115",Yeah.
317,"00:31:10,621","00:31:12,123",Can I ask you some questions?
318,"00:31:13,583","00:31:14,959","- Where are we?
- Themyscira."
319,"00:31:15,126","00:31:18,629","No, I got that before.
But I mean, where are we?"
320,"00:31:19,922","00:31:21,215","What is this place?
Who are you people?"
321,"00:31:21,382","00:31:23,468",Why does the water do that?
322,"00:31:23,634","00:31:26,137","How come you don't know what a watch is?
How come you speak English so well?"
323,"00:31:26,304","00:31:28,431",We speak hundreds of languages.
324,"00:31:29,307","00:31:32,685","We are the bridge to
a greater understanding between all men."
325,"00:31:34,896","00:31:35,980",Right.
326,"00:31:39,442","00:31:42,653","You know, I didn't get a chance
to say this, uh, earlier,"
327,"00:31:44,072","00:31:48,326","but thank you for dragging me
out of the water."
328,"00:31:49,744","00:31:51,162",Thank you
329,"00:31:51,746","00:31:53,831",for what you did on the beach.
330,"00:32:01,964","00:32:02,965","So,"
331,"00:32:04,342","00:32:05,718",you're here to let me go?
332,"00:32:07,136","00:32:10,681","I tried, but it's not up to me."
333,"00:32:11,224","00:32:13,017",I even asked them to send me with you.
334,"00:32:15,520","00:32:16,938",Or anyone.
335,"00:32:17,105","00:32:18,147",An Amazon.
336,"00:32:18,314","00:32:19,982",The Amazons.
337,"00:32:20,149","00:32:21,609",The Amazons?
338,"00:32:21,776","00:32:24,529",It is our sacred duty to defend the world.
339,"00:32:25,196","00:32:27,031",And I wish to go.
340,"00:32:29,700","00:32:31,911",But my mother will not allow it.
341,"00:32:34,330","00:32:35,331","Well,"
342,"00:32:36,874","00:32:38,876",I can't say I blame her.
343,"00:32:39,043","00:32:40,044","The way this war is going,"
344,"00:32:40,211","00:32:43,131","I wouldn't want to
let anyone I care about near it."
345,"00:32:43,297","00:32:45,216",Then why do you want to go back?
346,"00:32:45,758","00:32:47,802","I don't think ""want"" is the word."
347,"00:32:49,679","00:32:52,181",I guess I gotta try.
348,"00:32:54,058","00:32:56,144","My father told me once,"
349,"00:32:56,310","00:32:58,646","he said, ""If you see something wrong
happening in the world,"
350,"00:32:58,813","00:33:01,524","you can either do nothing,
or you can do something."""
351,"00:33:03,568","00:33:05,403","And I already tried ""nothing."""
352,"00:35:44,312","00:35:45,354",Nice outfit.
353,"00:35:46,647","00:35:47,732","Oh, thank you."
354,"00:35:48,482","00:35:51,485","Now, I will show you the way off the island"
355,"00:35:52,069","00:35:53,612",and you will take me to Ares.
356,"00:35:54,447","00:35:55,448",Deal.
357,"00:36:04,623","00:36:06,000",I'm leaving in that?
358,"00:36:06,167","00:36:07,418",We are.
359,"00:36:08,836","00:36:10,838","Yeah, we're leaving in that?"
360,"00:36:11,005","00:36:12,465",Do you not know how to sail?
361,"00:36:12,631","00:36:13,758",Of course I know how to sail.
362,"00:36:13,924","00:36:15,593","Why wouldn't I know how to sail?
It's just..."
363,"00:36:16,635","00:36:17,970",It's been a while.
