line,start_time,end_time,text
232,"00:16:28,600","00:16:30,687",You know you miss me.
233,"00:16:34,774","00:16:36,904",Now get the fuck off me.
234,"00:16:38,295","00:16:39,469",Whoa!
235,"00:16:39,512","00:16:41,730","What the fuck, Hardin?!"
236,"00:16:42,382","00:16:44,512","Hardin, you didn't mind fucking me before,
though, right?"
237,"00:16:44,556","00:16:46,643","Oh, let me guess."
238,"00:16:47,078","00:16:49,338","You're still moping
over that stuck-up bitch."
239,"00:16:49,382","00:16:50,904","Don't fuckin' talk about her,
okay?!"
240,"00:16:50,948","00:16:53,687","Look at you. You look
like a lost little puppy"
241,"00:16:53,730","00:16:55,600","over some
Virgin Mary-turned-skank"
242,"00:16:55,643","00:16:59,600",- who doesn't even want you!
243,"00:16:59,643","00:17:01,730","Ohhh, God."
244,"00:17:02,078","00:17:04,556","What the fuck you looking at,freshman?"
245,"00:17:04,600","00:17:09,425","You want me to steal your
boyfriend? So turn the fuck around."
246,"00:17:09,469","00:17:11,600",I look hot.
247,"00:17:22,208","00:17:23,251",Tessa?
248,"00:17:23,295","00:17:24,948","Hi! I just, uh,"
249,"00:17:24,991","00:17:26,469",I just wanted to inform you
250,"00:17:26,512","00:17:28,600","that I look hot,"
251,"00:17:28,643","00:17:30,035",and you're missing it.
252,"00:17:30,078","00:17:32,164","Tessa, where are you?"
253,"00:17:32,208","00:17:34,035","Whoo! Somewhere
that you're not."
254,"00:17:34,078","00:17:36,817","Tess, I have your location,
I can find you."
255,"00:17:36,861","00:17:39,512","- How much have you
had to drink?"
256,"00:17:39,556","00:17:41,556","I don't know, like five?"
257,"00:17:41,600","00:17:42,600",Five what?
258,"00:17:42,643","00:17:44,774","Uh, Sex on the Beaches."
259,"00:17:45,600","00:17:48,295",Or is it Sexes on the Beaches?
260,"00:17:49,121","00:17:51,208",That coulda been fun!
261,"00:17:51,251","00:17:52,904",You are wasted.
262,"00:17:52,948","00:17:55,295","Oh, hey, Hardin?
I'm the commander."
263,"00:17:55,338","00:17:57,643","I've been the commander
all night."
264,"00:17:57,687","00:17:59,251",Command...
265,"00:17:59,295","00:18:00,774",What's it called?
266,"00:18:00,817","00:18:03,687","I'm not wearing
any underwear!"
267,"00:18:03,730","00:18:05,861","- Aaah! Ha ha ha!
- Tess, who are you with?"
268,"00:18:05,904","00:18:07,861",Why haven't you called me?
269,"00:18:07,904","00:18:09,295","I've texted you
a hundred times!"
270,"00:18:09,338","00:18:10,556",You haven't replied!
271,"00:18:10,600","00:18:12,425","I actually have to go,"
272,"00:18:12,469","00:18:14,948","but it was nice talking to you,
Mr. Hardin Scott,"
273,"00:18:14,991","00:18:16,425",so goodbye.
274,"00:18:16,469","00:18:19,600",- Don't fu... Te...
275,"00:18:20,251","00:18:21,556",Tessa.
276,"00:18:21,600","00:18:23,600",Trevor!
277,"00:18:23,643","00:18:26,251","I'm drunk, uncomfortable,
and I saw a tampon on the ground."
278,"00:18:26,295","00:18:27,861","- I'm leaving.
- Yeah, no, me too."
279,"00:18:27,904","00:18:29,512",Can we order room service?
280,"00:18:29,556","00:18:31,687",I... I want French fries
281,"00:18:32,556","00:18:34,687",and... ice cream.
282,"00:18:34,730","00:18:36,861",Dow!
283,"00:18:39,121","00:18:41,861","Nothin' like a vanilla sundae
at three in the morning."
284,"00:18:41,904","00:18:44,208","Yeah,
it sounded better in the moment."
285,"00:18:46,425","00:18:48,643","- So... Tessa.
- Hmm."
286,"00:18:48,687","00:18:50,600","- Tessa Young.
- Mm-hmm."
287,"00:18:50,643","00:18:52,687",Why the hell are you in publishing?
288,"00:18:52,730","00:18:54,904","Well, I love to read..."
289,"00:18:56,208","00:18:58,338",That makes sense.
290,"00:18:58,774","00:19:00,861",What's your favorite book?
291,"00:19:00,904","00:19:05,035","It's The Principles of Economics
by Alfred Marshall."
292,"00:19:05,078","00:19:06,991","- No, it's not.
- Yeah, it is."
293,"00:19:07,035","00:19:09,164","No, I mean...
I mean, like, fiction."
294,"00:19:09,208","00:19:11,164",Like... Like a real book.
295,"00:19:11,208","00:19:13,164",I don't do fiction.
296,"00:19:13,208","00:19:14,904","I mean, have you seen
how I dress?"
297,"00:19:14,948","00:19:16,600","- You heathen!
- Heathen?"
298,"00:19:16,643","00:19:18,295",You heathen!
299,"00:19:18,338","00:19:20,643","Fiction's an escape
from reality,"
300,"00:19:20,687","00:19:22,600","it's a way that, like,
you can live a hundred lives,"
301,"00:19:22,643","00:19:24,035",or even a thousand.
302,"00:19:24,078","00:19:25,730","I don't need to live
a thousand lives."
303,"00:19:25,774","00:19:29,600",Okay? And I would rather watch paint dry.
304,"00:19:30,643","00:19:33,469","I, um, that wasn't..."
305,"00:19:33,512","00:19:35,774","No, I... that wasn't
supposed to happen."
306,"00:19:49,035","00:19:50,948","Look, I'm telling you,
I know what I'm doing."
307,"00:19:50,991","00:19:54,687","We just have to soak it
before it stains."
308,"00:19:55,991","00:19:57,469",Can I have your pants?
309,"00:19:57,512","00:19:59,425","- Tessa...
- Gimme your pants!"
310,"00:19:59,469","00:20:02,164",Otherwise it's gonna stain.
311,"00:20:09,382","00:20:11,643",- Tessa!
312,"00:20:11,687","00:20:13,512","- Tessa, open the door.
- Is that Hardin Scott?"
313,"00:20:13,556","00:20:16,164",- Open the door!
314,"00:20:19,512","00:20:21,295",Hi.
315,"00:20:21,338","00:20:24,904","Are you trying to get me
kicked out of this place?"
316,"00:20:24,948","00:20:27,730","Yeah,come on in, why don't you?"
317,"00:20:27,774","00:20:29,904",Hey...
318,"00:20:31,643","00:20:33,164","Hey, Hardin,
didn't see ya. How ya been?"
319,"00:20:33,208","00:20:35,774","- Fucking Trevor?!
- Time to go, I think."
320,"00:20:35,817","00:20:37,295","- I'm just gonna...
- No, you're not."
321,"00:20:37,338","00:20:39,295","- I just wanna talk to him!
- No! No..."
322,"00:20:39,338","00:20:41,164","- Tessa... Tessa...
- Stop!"
323,"00:20:41,208","00:20:43,643","- Hardin,
I think this is a mis... Fuck off."
