line,start_time,end_time,text
216,"00:13:05,082","00:13:06,851",I'm glad you were there with me
217,"00:13:06,886","00:13:08,457","to get punched in the
face. That was fun."
218,"00:13:08,481","00:13:10,679","Anytime, buddy."
219,"00:13:10,714","00:13:12,582","Attention, all sectors."
220,"00:13:12,617","00:13:15,717","Stand by for a live transmission
from Sentinel Prime."
221,"00:13:15,752","00:13:18,621","He's back? He's back already?
Maybe he found the Matrix."
222,"00:13:22,693","00:13:25,199","Is it on? Okay, thank you."
223,"00:13:25,234","00:13:27,036","Hello, my friends."
224,"00:13:27,071","00:13:28,598","Hello, Iacon City!"
225,"00:13:28,633","00:13:31,238","Hello to our saviors,
the industrious miners"
226,"00:13:31,273","00:13:34,241","who toil selflessly to
maintain our Energon reserves."
227,"00:13:34,276","00:13:37,178",I celebrate you.
228,"00:13:37,213","00:13:40,544","Humility and presence!
That's leadership!"
229,"00:13:40,579","00:13:42,513",Ah! Nobody does it better!
230,"00:13:42,548","00:13:45,285","Once again, I have narrowly
returned with my fleet"
231,"00:13:45,320","00:13:46,957","after another
treacherous expedition"
232,"00:13:46,992","00:13:50,323","across the desolate, dangerous
surface of our planet."
233,"00:13:50,358","00:13:52,864","I departed with hopes of finding
the Matrix of Leadership,"
234,"00:13:52,899","00:13:55,064","the key to bringing
balance to Cybertron."
235,"00:13:55,099","00:13:57,099",I regret to inform you
236,"00:13:57,134","00:13:58,496","that we've returned
empty-handed."
237,"00:13:59,796","00:14:03,138","This is a setback,
but not a failure."
238,"00:14:03,173","00:14:06,174","Rest assured, I will find
the Matrix of Leadership,"
239,"00:14:06,209","00:14:08,638",so that Energon can flow again.
240,"00:14:08,673","00:14:10,442",But that's in the future.
241,"00:14:10,477","00:14:13,742","Right now, I think we
all deserve a little fun!"
242,"00:14:13,777","00:14:16,283","Tomorrow, there will be
no work. All shifts off"
243,"00:14:16,318","00:14:19,990","because tomorrow
is the Iacon 5000!"
244,"00:14:20,025","00:14:23,323",Whoo! Whoo-hoo!
245,"00:14:23,358","00:14:24,819",My favorite event.
246,"00:14:24,854","00:14:27,855","A high-octane race
all across Iacon City."
247,"00:14:27,890","00:14:32,134","Let's all see which competitor can prove
they are truly more than meets the eye."
248,"00:14:40,738","00:14:41,770",D.
249,"00:14:42,344","00:14:44,542","Psst! Hey, D."
250,"00:14:53,157","00:14:55,421","Oh, good, you're up.
Come on, I have an idea."
251,"00:14:55,456","00:14:58,358","Whatever this is,
it better be good."
252,"00:14:58,393","00:15:00,063","Yeah, yeah, yeah,
yeah. Okay. Listen."
253,"00:15:00,098","00:15:02,164","All right, what
if... what if..."
254,"00:15:02,199","00:15:04,661",what if tomorrow
255,"00:15:04,696","00:15:08,500","we ran in the Iacon 5000, huh?"
256,"00:15:09,536","00:15:11,470","What if kill you
for waking me up?"
257,"00:15:11,505","00:15:13,208","No, no, no, hear me out."
258,"00:15:13,243","00:15:14,671",We don't even have to win!
259,"00:15:14,706","00:15:16,057","Oh, that's good,
because we wouldn't."
260,"00:15:16,081","00:15:19,247","But... But if we beat
just one Transformer,"
261,"00:15:19,282","00:15:21,249","it proves we're just
as good as they are."
262,"00:15:21,284","00:15:23,383","Not only would we
go down in history,"
263,"00:15:23,418","00:15:26,716","the mining bots that
did the impossible,"
264,"00:15:26,751","00:15:28,586","but we would show
everyone that we're..."
265,"00:15:28,621","00:15:30,654",we're capable of so much more!
266,"00:15:30,689","00:15:31,996",Or we get publicly humiliated
267,"00:15:32,031","00:15:33,723","and then busted
back to tier one."
268,"00:15:33,758","00:15:36,660","Yeah, but at least we would've
done something, you know?"
269,"00:15:36,695","00:15:38,299","Pax... Come on, D."
270,"00:15:38,334","00:15:39,762",Pax.
271,"00:15:39,797","00:15:42,633","We're mining bots
who can't transform."
272,"00:15:42,668","00:15:45,867","We can't fly, we can't roll,"
273,"00:15:45,902","00:15:47,209",we can't race.
274,"00:15:47,244","00:15:48,276","Come on, let's go."
275,"00:15:49,807","00:15:51,279","All right, fine."
276,"00:15:51,314","00:15:53,017","Yeah, maybe you're right."
277,"00:15:57,782","00:15:59,089",Maybe.
278,"00:16:00,752","00:16:03,654",The Iacon 5000 is finally here!
279,"00:16:03,689","00:16:05,238","I have a surprise
for you. Come on."
280,"00:16:05,262","00:16:07,427","Where are you going?
The stadium's that way."
281,"00:16:07,462","00:16:09,099","Yeah, yeah, I know. Follow me."
