line,start_time,end_time,text
161,"00:07:45,174","00:07:47,551","♪ …about to take flight
'Cause the night is young ♪"
162,"00:07:47,634","00:07:50,554","♪ And the music's on
And we got love on sight ♪"
163,"00:07:51,138","00:07:52,514",♪ Sky was the limit ♪
164,"00:07:52,598","00:07:54,850","♪ Now the stars
Where we livin' ♪"
165,"00:07:54,933","00:07:56,768","♪ It's the vibe
When we're in it ♪"
166,"00:07:56,852","00:07:58,979",♪ It'll blow your mind ♪
167,"00:07:59,062","00:08:01,523","♪ It's so perfect,
Perfect, perfect ♪"
168,"00:08:01,607","00:08:03,817",♪ A hundred percent ♪
169,"00:08:03,901","00:08:05,944",Branch.
170,"00:08:06,028","00:08:07,571",What? Oh. Hey.
171,"00:08:07,654","00:08:08,614",Are you all right?
172,"00:08:08,697","00:08:10,240","You're smiling
and crying at the same time."
173,"00:08:10,324","00:08:12,075","It kinda looks like
it's hurting your face."
174,"00:08:12,159","00:08:13,702",It does hurt my face.
175,"00:08:13,785","00:08:16,622","I guess I'm just missing my,
um… …grandma."
176,"00:08:16,705","00:08:19,541","I was just listening
to some of her old records."
177,"00:08:19,625","00:08:20,709",BroZone?
178,"00:08:20,792","00:08:22,794",No way. I love BroZone.
179,"00:08:22,878","00:08:24,671","Really? I mean, really?"
180,"00:08:24,755","00:08:25,923","I didn't know
you liked them too."
181,"00:08:26,006","00:08:27,007",I don't.
182,"00:08:27,090","00:08:29,259","I'm actually hate-listening.
It's a new thing."
183,"00:08:29,343","00:08:31,178","My grandma
had very questionable taste."
184,"00:08:31,261","00:08:33,639","I mean, just look at how
she decorated this place."
185,"00:08:33,722","00:08:34,556","I'm sorry,"
186,"00:08:34,640","00:08:36,683","but there are some things
that shouldn't be macraméd."
187,"00:08:36,767","00:08:37,851",Am I right?
188,"00:08:39,311","00:08:40,479","Um, kinda seems"
189,"00:08:40,562","00:08:42,523","like there's something
you're not telling me."
190,"00:08:42,606","00:08:45,609","-What? Pfft. Be silly. No.
-Hey."
191,"00:08:45,692","00:08:47,486",I need you to be real with me.
192,"00:08:47,569","00:08:50,113","It seems like more than
a macramé issue."
193,"00:08:50,906","00:08:52,407","If you're having feelings,"
194,"00:08:52,491","00:08:54,368","you can talk about them
with me."
195,"00:08:55,244","00:08:56,662",Okay.
196,"00:08:56,745","00:08:57,746",You're right.
197,"00:09:02,709","00:09:04,002","Oh, hey. Look at the time."
198,"00:09:04,086","00:09:05,546","We're gonna be late
to the royal wedding."
199,"00:09:05,629","00:09:07,089","-Let's go get married.
-Branch!"
200,"00:09:07,172","00:09:11,343","What? I mean, let's get
Bridget and Gristle married."
201,"00:09:11,426","00:09:12,719",Yeah… Oh.
202,"00:09:12,803","00:09:15,055","'Cause it would be weird
if we got married."
203,"00:09:15,138","00:09:17,015","-Yeah. So weird. Duh.
-Wow. The weirdest. Ha."
204,"00:09:17,099","00:09:18,517","It's, like,
weird that we're still talking"
205,"00:09:18,600","00:09:19,643",about how weird it was.
206,"00:09:19,726","00:09:21,061","-It's, like, 15 seconds later.
-Yeah."
207,"00:09:21,144","00:09:22,855","-Blech.
-Blech."
208,"00:09:22,938","00:09:24,523",Duh.
209,"00:09:27,734","00:09:28,735",♪ Hey ♪
210,"00:09:29,820","00:09:31,822","\an8♪ Ooh, yeah ♪"
211,"00:09:31,905","00:09:32,906",\an8♪ Hey ♪
212,"00:09:33,699","00:09:38,078","\an8♪ Keep it coming, love
Keep it coming, love ♪"
213,"00:09:38,161","00:09:40,038","♪ Don't stop it now
Don't stop it, no ♪"
214,"00:09:40,122","00:09:41,915","♪ Don't stop it now,
Don't stop ♪"
215,"00:09:41,999","00:09:44,501","♪ Keep it coming, love ♪"
216,"00:09:44,585","00:09:46,295",♪ We are family ♪
217,"00:09:46,378","00:09:48,297","♪ Don't stop it now
Don't stop it, no ♪"
218,"00:09:48,380","00:09:51,049","♪ Got my brothers
And my sisters with me ♪"
219,"00:09:51,925","00:09:55,971","♪ Everyone can see
We're together ♪"
220,"00:09:56,054","00:09:59,099",♪ As we walk on by ♪
221,"00:10:00,267","00:10:04,313","♪ And we fly just like
Birds of a feather ♪"
222,"00:10:04,396","00:10:07,149",♪ I won't tell no lie ♪
223,"00:10:07,232","00:10:09,026",♪ We are family ♪
224,"00:10:09,109","00:10:12,487","♪ All of the people
About us they say ♪"
225,"00:10:12,571","00:10:14,239",♪ Can they be that close? ♪
226,"00:10:15,365","00:10:16,909",♪ We are family ♪
227,"00:10:16,992","00:10:19,286","♪Just let me state
For the record ♪"
228,"00:10:19,369","00:10:21,747","♪ We're giving love
In a family dose ♪"
229,"00:10:21,830","00:10:23,457",♪ Push it real good ♪
230,"00:10:23,540","00:10:27,085","Oh, boy. That was a crazy
bachelor party."
231,"00:10:27,169","00:10:29,296",Cloud Guy don't feel so good.
232,"00:10:31,173","00:10:33,467","-♪ Brush it ♪
-♪ Brush it ♪"
233,"00:10:33,550","00:10:35,177","-♪ Wax it ♪
-♪ Wax it ♪"
234,"00:10:35,260","00:10:37,638","-♪ Shave it ♪
-♪ Shave it ♪"
235,"00:10:37,721","00:10:40,015",♪ Push it real good ♪
236,"00:10:41,767","00:10:43,936","Yo, looking sick, King G."
237,"00:10:44,019","00:10:45,395",You could say that again.
238,"00:10:46,647","00:10:49,107","♪ I do my hair toss
Check my nails ♪"
239,"00:10:49,191","00:10:51,151","-♪ Baby, how you feelin'? ♪
-♪ Feelin' good as-- ♪"
240,"00:10:51,235","00:10:54,071","♪ I do my hair toss
Check my nails ♪"
241,"00:10:54,154","00:10:56,031","-♪ Baby, how you feelin'? ♪
-♪ Feelin' good as… ♪"
242,"00:10:56,114","00:10:57,824",♪ Hello ♪
243,"00:10:57,908","00:10:59,326",♪ It's me he's looking for ♪
